id,amount_tsh,gps_height,longitude,latitude,region_code,district_code,population,construction_year
36074,0.0,2020,34.54502402,-9.24806937,11,4,30,1985
1355,0.0,1507,37.4209114,-3.29504958,3,4,50,1975
48557,500.0,289,36.10009032,-8.32877428,5,3,300,1979
22805,3000.0,1987,34.34148836,-9.55245697,11,3,0,1986
11116,100.0,452,38.60936356,-10.58339635,90,33,1,2007
40388,0.0,-32,39.21642606,-8.28496867,80,13,253,1979
34028,0.0,0,30.48420793,-2.82765477,18,30,0,0
43156,0.0,0,33.36089721,-2.81621111,19,4,0,0
18931,50.0,1215,33.50023969,-2.12473296,20,4,230,1978
46369,20.0,1,38.88772827,-5.61453995,4,5,400,2000
48288,1000.0,999,35.59207171,-10.65336901,10,4,1,2009
22376,0.0,1501,36.6360542,-3.31718285,2,2,150,2002
21951,0.0,319,35.79349873,-8.79435138,5,3,120,1997
68272,0.0,0,0.0,-2e-08,19,2,0,0
26896,30.0,953,36.83390719,-3.58588696,2,2,300,1970
12254,500.0,716,37.29031438,-3.56084785,21,4,150,1977
10344,20.0,305,38.29630559,-6.1240432999999985,6,1,80,2003
10219,0.0,604,37.18414764,-11.20847352,10,1,1,1999
11811,1000.0,1667,31.17657926,-7.84847244,15,3,300,1983
3338,500.0,300,36.67177298,-8.35271669,5,4,1,2003
58163,500.0,1786,34.55736654,-9.15922625,11,4,36,2006
48377,5000.0,2003,34.60856642,-9.23126236,11,4,213,1993
45743,2400.0,1631,34.94610782,-8.64386861,11,2,0,0
1095,1000.0,2060,33.96286401,-8.96601247,11,3,0,1974
27321,1000.0,960,35.95361225,-10.63698814,10,5,320,1991
68807,5000.0,1436,34.95828861,-11.00098998,10,3,90,1993
4995,0.0,391,38.65614932,-10.28050875,8,3,150,1979
29629,200.0,1267,33.76788859,-1.55843533,20,3,250,2008
28043,20.0,992,36.81664645,-3.48204227,2,2,100,2010
16119,5000.0,770,30.40119085,-6.73351586,15,1,200,2012
24568,0.0,0,33.03522369,-4.10102759,14,1,0,0
63992,300.0,281,37.02795804,-7.63685922,5,1,250,2008
62099,0.0,0,30.63888137,-2.73518316,18,30,0,0
67620,0.0,269,38.31048081,-6.38623709,6,1,600,1999
63207,0.0,0,0.0,-2e-08,17,1,0,0
69435,0.0,0,32.18971874,-4.64848972,14,4,0,0
16466,0.0,340,38.90196471,-10.60019912,90,33,1,1985
28106,0.0,1732,29.77689937,-4.43481617,16,2,560,1996
62563,0.0,294,36.925596,-7.73371739,5,3,20,1971
44191,250.0,1295,30.06684964,-4.66103083,16,2,900,1984
11847,0.0,0,32.99456304,-4.0917626,14,2,0,0
40545,50.0,2077,35.42408354,-4.22612297,21,1,210,1998
5977,0.0,1067,37.42568466,-3.33431925,3,4,1,1974
6889,0.0,1560,34.73708896,-4.10475432,13,1,621,2007
16246,2000.0,1529,34.49652066,-4.3764767,13,1,260,1993
42216,0.0,360,37.63779532,-6.11297028,5,6,50,2008
44787,200.0,1722,38.21142103,-4.5519894,4,1,1,2002
31652,20.0,704,37.31942683,-3.61353734,21,4,150,1975
33138,5000.0,1643,35.43997153,-4.35238501,21,1,195,2008
31544,200.0,435,37.03307064,-7.06239128,5,1,180,1998
22713,0.0,0,34.36069129,-8.7036898,12,7,0,0
65617,0.0,1194,34.00945943,-1.41513505,20,6,1800,2012
12879,0.0,1608,36.63457651,-3.2900818,2,2,200,2010
29418,30.0,963,36.82069713,-3.48781485,2,2,150,1980
201,10.0,1498,35.67201021,-3.35843082,24,30,1500,2002
63102,0.0,0,33.50067096,-2.77944514,19,4,0,0
53604,0.0,289,38.62152773,-5.20004044,4,3,400,2008
64482,10.0,1602,37.57382685,-7.08424465,5,6,50,2004
10422,0.0,0,33.79826332,-9.48273955,12,3,0,0
55513,0.0,0,31.64172621,-2.70135643,18,8,0,0
39499,0.0,297,38.55968475,-5.14142516,4,2,600,2008
52300,1000.0,1655,34.75936114,-9.86789615,11,5,150,2006
61427,0.0,1600,34.85382855,-11.07542534,10,3,80,2010
3342,0.0,389,37.20930431,-6.95965757,5,6,400,2010
23952,0.0,0,33.52811234,-9.29651125,12,4,0,0
27739,0.0,0,34.25436548,-8.60637102,12,7,0,0
35029,0.0,1199,37.64442696,-3.13044946,3,1,1,2008
55268,1000.0,441,37.38272769,-11.31638993,10,1,1,1994
30958,0.0,0,33.77507722,-9.16347296,12,4,0,0
57402,50.0,12,39.21403003,-6.8963632,7,2,300,2010
2558,500.0,1517,37.319043,-3.22005214,3,4,60,2008
33361,200.0,1063,35.76651204,-10.47944145,10,5,210,1993
35155,7.0,1481,37.23115608,-3.20154826,3,5,265,2008
18938,0.0,1556,34.97223483,-8.82952968,11,4,40,2010
64319,0.0,0,33.73334428,-3.01290742,17,2,0,0
30076,0.0,387,37.44551283,-6.30250529,5,6,1,2004
20888,0.0,1787,31.76128134,-8.41924308,15,2,334,1983
37523,0.0,0,32.95252694,-5.71482574,14,5,0,0
53700,0.0,1392,33.99283303,-1.86045335,20,3,350,1975
31932,0.0,753,36.35142568,-11.18111585,10,5,90,2010
5787,0.0,0,32.47503445,-3.7744977999999993,17,3,0,0
24429,0.0,0,32.33785265,-4.96435818,14,3,0,0
22696,0.0,1682,34.43001661,-1.37045813,20,1,100,1998
53800,0.0,1243,34.28123425,-1.67482139,20,2,80,2003
55206,20.0,955,36.85380386,-3.49635363,2,2,200,1980
56909,0.0,0,36.28265154,-6.64328337,1,1,0,0
32774,1000.0,2176,34.57934836,-9.5956134,11,4,30,2000
2188,20.0,250,38.35622484,-6.37701849,6,1,30,2003
29048,0.0,1663,37.20692691,-2.84867363,2,6,55,1983
57542,0.0,0,34.12362109,-3.12029875,17,2,0,0
61256,0.0,0,0.0,-2e-08,17,1,0,0
17633,0.0,1283,35.18486478,-8.7385311,11,2,0,2000
72999,500.0,666,37.87603994,-4.45447194,3,3,80,2005
24738,250.0,1282,30.06652154,-4.66469431,16,2,451,1985
9810,0.0,917,36.93019728,-3.57492043,21,4,200,2007
35102,0.0,798,32.3599021,-8.2985983,15,2,350,2003
7153,0.0,1502,34.76863175,-5.13640872,13,2,1,2000
8230,0.0,1849,36.77188524,-3.1465134,2,7,360,2008
58207,0.0,285,36.39265389,-8.15299424,5,3,882,2002
58950,0.0,0,33.29866516,-4.19630697,14,1,0,0
14175,25.0,213,38.8702065,-10.00800354,80,53,150,2007
8757,200.0,316,36.99765607,-7.59014094,5,1,80,2011
62731,0.0,0,0.0,-2e-08,17,1,0,0
33145,0.0,185,37.9704872,-7.00172482,5,2,750,1993
40405,1000.0,2145,34.54102867,-9.32198319,11,4,50,2005
2283,0.0,-19,38.85631547,-6.55882688,6,1,18,2008
35816,0.0,0,32.74799462,-4.24910617,14,1,0,0
35553,0.0,1845,35.30772477,-4.25644417,21,1,450,1993
59711,0.0,1280,34.4099872,-1.5931299,20,2,80,2011
38735,0.0,1650,35.47591141,-4.27319473,21,1,146,2007
51802,0.0,1249,34.30069846,-1.68143216,20,2,20,2005
64016,300.0,1334,34.1003496,-3.02670154,17,1,500,1998
41403,0.0,0,33.43617593,-2.63228958,19,2,0,0
10891,0.0,0,32.50515031,-3.91165507,17,3,0,0
57966,0.0,1629,36.79846836,-3.32985981,2,7,68,1997
34320,0.0,0,33.53170836,-3.42749206,17,8,0,0
56745,0.0,0,33.60898529,-2.92005784,17,2,0,0
9803,0.0,1146,36.32269565,-2.8200854,2,6,500,2005
55626,0.0,0,0.0,-2e-08,19,6,0,0
19026,20.0,1801,35.57963438,-3.78161713,21,3,256,2012
69668,0.0,0,0.0,-2e-08,19,6,0,0
62803,0.0,858,37.63824320000001,-3.3760231,3,1,1,2003
20503,0.0,0,32.50727538,-4.27752073,14,3,0,0
24075,0.0,0,33.13205294,-5.11559725,14,3,0,0
11272,0.0,0,33.33406205,-8.88561907,12,2,0,0
15418,0.0,1293,30.93442917,-3.30871089,16,1,1500,2006
21205,0.0,245,37.03796385,-7.78156229,5,3,350,1984
953,0.0,1612,36.82613946,-3.30584125,2,7,230,2001
27361,0.0,0,33.52481984,-3.23568546,17,2,0,0
18704,30.0,1580,34.90707947,-4.68649846,13,2,1,2000
1780,2000.0,1114,35.87761667,-7.42197042,11,1,1,1991
47166,0.0,48,39.29885174,-6.97735511,60,43,6922,2011
35794,20.0,1563,35.56149597,-4.35411499,21,2,253,2003
57589,0.0,-20,38.97284311,-5.42343021,4,5,200,0
60561,0.0,-17,39.70450165,-7.976165299999999,60,60,60,0
73127,0.0,0,30.82475864,-1.06227544,18,1,0,0
42240,0.0,0,33.27428638,-8.97104279,12,2,0,0
47049,0.0,489,34.65445531,-11.0757616,10,3,90,1992
61152,0.0,35,39.15360039,-6.98266952,7,2,1,2010
39421,5000.0,1832,31.32860187,-7.65648139,15,3,1,1983
22090,0.0,0,31.45746466,-2.83719562,18,4,0,0
45026,0.0,1645,35.10525176,-4.68427024,13,2,250,2000
30572,0.0,0,33.90585524,-9.28403063,12,4,0,0
24273,0.0,0,31.93514695,-5.06341038,14,4,0,0
41939,0.0,0,33.07901992,-2.4266883,19,2,0,0
29262,0.0,0,34.18881126,-3.07501495,17,6,0,0
32201,250.0,1287,30.22237843,-4.49987995,16,2,250,1988
39523,2000.0,936,35.07655532,-7.84889924,11,1,1,1989
4788,0.0,532,38.06525677,-4.38618743,3,3,230,1967
12839,0.0,960,35.40880728,-10.58298885,10,2,300,2009
25618,500.0,1271,35.03973702,-11.55748998,10,3,250,2007
7858,0.0,0,34.08166677,-8.78333185,12,7,0,0
42499,0.0,0,32.84788653,-8.82246631,12,6,0,0
12098,0.0,317,39.51358426,-10.72693355,9,4,1,1982
71926,0.0,18,38.23650075,-7.77357483,60,53,1,1968
12140,0.0,249,38.59653248,-5.29825978,4,2,56,1997
29760,0.0,0,33.16068248,-8.41652229,12,1,0,0
12677,0.0,1943,34.49751244,-9.24207861,11,4,30,1984
38070,0.0,0,33.2534077,-2.97900295,19,4,0,0
53422,0.0,1718,35.5294265,-3.82149385,21,3,190,1997
28670,0.0,0,33.97113787,-9.4356118,12,3,0,0
17258,0.0,1225,37.53900382,-3.3052053,3,4,350,1972
20988,0.0,-17,38.9417939,-5.57695297,4,5,150,0
14364,500.0,802,37.26191636,-3.46696552,3,5,250,2010
52672,250.0,1295,30.15234582,-4.48196532,16,2,320,2004
72059,0.0,288,36.22484711,-8.20012366,5,3,500,2004
69990,0.0,0,35.49446559,-6.0194345999999985,1,5,0,0
34124,20.0,821,29.66526521,-4.87371934,16,4,0,2009
48085,0.0,0,33.27399642,-3.69347006,17,3,0,0
19794,0.0,1495,37.42011626,-3.29648154,3,4,55,1975
68038,0.0,0,32.99561254,-8.54488345,12,1,0,0
10754,100.0,66,38.99159979,-6.80196479,6,2,1,2009
2275,1200.0,2309,34.29184745,-9.2893492,11,3,0,2002
26641,0.0,1510,30.57027529,-5.82553161,15,1,100,1985
36982,0.0,1561,34.73676454,-4.10520084,13,1,621,2007
24410,0.0,0,33.60149789,-3.71835735,17,8,0,0
67412,50.0,116,38.99263808,-9.25729819,80,13,630,1976
54552,50.0,18,39.18745653,-6.89389914,7,2,150,2010
27066,30.0,322,38.55445202,-11.14658709,90,63,120,2009
26461,20.0,997,36.81857512,-3.48456201,2,2,100,2010
38385,0.0,1495,31.04262893,-7.28648216,15,3,1,1984
62983,0.0,0,31.43089665,-1.29952675,18,7,0,0
3809,0.0,0,31.48088837,-2.79334511,18,4,0,0
13188,0.0,1566,37.57715843,-3.26845633,3,4,1,1960
60267,200.0,465,34.70929099,-10.51517007,10,3,56,1994
26775,0.0,0,34.34347498,-3.49223138,17,6,0,0
3888,0.0,0,0.0,-2e-08,17,1,0,0
47141,0.0,0,32.85176232,-4.39455527,14,1,0,0
52917,0.0,1401,34.09097715,-1.77791521,20,3,250,1977
43872,0.0,1375,38.47204952,-4.8507702,4,1,1,1969
30391,0.0,0,30.85685114,-1.48442254,18,1,0,0
8438,0.0,14,39.5572045,-9.16502509,80,13,586,2007
19011,0.0,1437,33.96621878,-1.75550799,20,3,250,2000
57062,0.0,1170,37.0866024,-3.22640279,3,7,1,2002
33965,0.0,207,39.78489520000001,-10.72998288,99,1,700,1978
37940,0.0,0,32.35811646,-5.17430601,14,4,0,0
24983,0.0,1740,31.27027841,-7.59333882,15,3,1,1986
67359,0.0,0,33.85434473,-9.63851993,12,3,0,0
26247,0.0,1485,36.70342668,-3.3460527,2,2,150,1998
53057,0.0,0,33.57077328,-9.25494849,12,4,0,0
4756,0.0,1652,37.65684383,-3.77733409,3,2,60,1991
73851,0.0,1642,35.09868614,-9.55674833,11,4,25,1998
23500,0.0,1059,37.10753905,-3.28057375,3,7,1,2007
53751,0.0,18,39.16527778,-8.39216829,80,13,269,1998
73513,20.0,602,39.21723186,-10.79288789,90,33,250,2005
73627,0.0,0,33.0377375,-2.64522099,19,7,0,0
24856,0.0,0,33.16897935,-4.45179041,14,1,0,0
57202,0.0,1368,36.53987926,-3.40648364,2,2,200,2012
66074,0.0,1027,29.91484476,-4.87687848,16,3,750,1985
2084,2000.0,1981,34.33783711,-9.56545089,11,3,0,1976
19664,0.0,763,37.67134845,-3.53309753,3,2,210,2008
22045,0.0,0,33.82721525,-9.26240246,12,4,0,0
1962,0.0,1138,31.22676076,-6.33942121,15,1,150,1975
26973,25.0,46,39.09167923,-6.6393603,7,1,162,2010
53642,0.0,1483,34.75618861,-4.87796462,13,4,128,2008
28918,0.0,-4,39.13023589,-7.41721796,6,4,2000,2006
27543,0.0,0,31.10373196,-1.72277488,18,1,0,0
71128,0.0,344,39.48504342,-10.80974432,9,4,1,1993
41823,0.0,0,32.574505800000004,-4.94653189,14,3,0,0
59501,0.0,1734,34.92232809,-9.15700126,11,4,40,2008
49088,0.0,275,39.03572501,-9.89875826,80,53,250,0
60328,0.0,308,36.40585702,-8.66854283,5,4,600,2003
17731,0.0,1674,31.2695407,-7.77866156,15,3,1,1985
41540,0.0,729,37.56762089,-3.46441666,3,2,634,1973
69167,30.0,55,38.662772,-5.80091595,4,5,100,2009
25285,50.0,40,39.17011864,-6.89506574,7,2,90,2010
67931,0.0,989,35.35888226,-10.65668519,10,2,0,1978
35896,1000.0,1009,35.27372492,-10.51840139,10,2,750,2011
40593,0.0,1532,37.04174459,-2.96586322,3,7,1,2008
9687,0.0,0,0.0,-2e-08,17,1,0,0
22309,0.0,0,31.59027044,-1.85284307,18,3,0,0
45061,20.0,1390,35.07875739999999,-4.83685412,13,2,600,2000
62638,0.0,1085,34.15702664,-4.94912126,13,2,450,2000
59971,200.0,632,37.90957946,-4.4997101,3,3,210,2010
29208,500.0,453,37.0893173,-6.78542797,5,1,200,1976
57138,0.0,0,33.37570237,-3.81981275,17,3,0,0
39277,0.0,0,33.26240979,-3.84765704,17,3,0,0
17238,0.0,1716,38.33901189,-4.7463551,4,1,1,2000
16507,2000.0,1440,35.37997135,-3.76155226,21,3,189,2006
52697,0.0,1473,30.70264781,-3.60321666,16,1,350,2010
66610,0.0,0,32.24998674,-3.31511247,17,5,0,0
58917,0.0,23,39.18849101,-7.50196145,6,4,500,2007
67905,50.0,86,39.12212746,-6.89998246,7,2,150,2000
924,0.0,1031,36.90481061,-3.4214163,2,7,156,1968
7665,0.0,0,34.11230983,-3.11138978,17,2,0,0
73814,0.0,0,31.81595443,-1.24179381,18,2,0,0
57823,0.0,0,33.29534336,-3.55774089,17,3,0,0
41380,0.0,1668,31.15678369,-7.73727179,15,3,500,1985
23926,0.0,0,34.37712514,-3.16542226,17,6,0,0
51387,0.0,1554,32.0415306,-8.56188615,15,2,120,1973
10793,0.0,0,34.38088258,-8.70496392,12,7,0,0
72497,0.0,0,0.0,-2e-08,19,6,0,0
20059,0.0,0,33.13702118,-2.48615318,19,2,0,0
52570,200.0,1724,34.61401227,-9.76334813,11,5,103,2001
41803,0.0,1629,36.63019694,-3.27955214,2,2,200,2010
30431,0.0,0,31.47133831,-2.79063412,18,6,0,0
12241,0.0,995,38.63509855,-5.02086001,4,3,1200,2009
21698,0.0,1080,36.81185964,-3.43785544,2,2,150,1988
26566,0.0,542,34.65376758,-10.71276996,10,3,1,2013
67098,50.0,1136,33.51062853,-2.15509104,20,4,300,1978
26752,0.0,1274,30.96076534,-3.27654159,16,1,350,1966
5864,0.0,0,31.6591569,-2.5530318,18,8,0,0
57969,0.0,0,37.21647827,-6.5220637,5,1,560,1984
6840,2000.0,972,37.61658286,-3.77952658,3,2,25,2004
73803,1000.0,1793,34.31844407,-9.47252191,11,3,0,1996
14454,0.0,1460,30.66440866,-3.63424528,16,1,500,2007
24586,0.0,0,33.02485592,-4.16497471,14,1,0,0
29227,0.0,1253,33.00503158,-2.51661892,19,8,100,1987
1474,50.0,-27,38.90018105,-6.43835938,6,1,60,2009
42895,0.0,512,36.99000482,-7.42650787,5,1,250,1975
4701,0.0,0,32.18325126,-4.02502545,17,3,0,0
46912,100.0,57,39.35203076,-6.91227476,7,3,70,2000
28818,0.0,43,39.01331981,-7.47017764,6,4,5153,2007
20119,0.0,0,30.50006753,-2.82690123,18,30,0,0
68228,0.0,0,30.83535899,-2.48057965,18,30,0,0
35355,0.0,0,33.91039865,-9.68209466,12,3,0,0
27933,0.0,1694,35.51324377,-4.26652516,21,1,375,2012
108,1000.0,447,34.81968824,-11.31223017,10,3,63,1992
2622,0.0,0,35.88621679,-6.06387184,1,5,0,0
17485,500.0,1410,34.63508133,-8.86895753,11,4,51,1978
53464,0.0,0,31.525867,-3.33599528,17,5,0,0
30860,0.0,0,35.83430526,-6.24472594,1,5,0,0
27433,0.0,0,33.5414161,-3.50340069,17,8,0,0
68271,0.0,1331,36.78184087,-3.3634202000000006,2,7,49,1985
62687,0.0,0,39.10854128,-4.69896396,4,8,1,1980
57535,0.0,0,0.0,-2e-08,19,6,0,0
27357,0.0,395,38.43081764,-4.3988608000000005,4,1,1,1976
47583,6.0,1187,37.46950409,-3.34236488,3,4,35,2008
25802,0.0,0,32.90991844,-8.97917366,12,6,0,0
33907,0.0,714,37.35407852,-3.47571281,3,4,1,1976
31621,300.0,1428,37.19193613,-3.21480334,3,5,75,1995
26425,0.0,0,31.74864626,-1.06971678,18,7,0,0
4235,300.0,1384,35.08610913,-9.06798695,11,4,50,2008
3387,0.0,1297,35.86390455,-4.19982446,21,1,360,2007
32708,500.0,715,37.55163292,-3.48031233,3,2,400,2011
73056,0.0,1634,29.75057892,-4.64477741,16,3,150,2009
15220,100.0,81,39.11996164,-6.8980229999999985,7,2,150,2010
10429,0.0,0,33.18310933,-2.98467522,19,7,0,0
72853,50.0,18,39.19169671,-6.89831336,7,2,80,2000
46032,0.0,0,33.67458583,-3.01692146,17,2,0,0
61282,0.0,1498,37.60088072,-3.1824287,3,1,1,2005
47300,200.0,495,36.89717174,-6.95020465,5,1,180,1982
50061,0.0,-34,39.50675257,-7.15756258,7,3,40,2000
62266,0.0,0,33.06838896,-3.8066931,17,3,0,0
187,0.0,0,35.76281332,-6.30346824,1,5,0,0
18726,0.0,0,0.0,-2e-08,17,1,0,0
24348,0.0,1469,37.60922739,-3.23489219,3,1,1,2003
5592,0.0,0,34.500752899999995,-8.55592576,12,7,0,0
46604,0.0,0,33.25596844,-3.89061603,17,3,0,0
36407,500.0,1442,35.61652654,-4.26072254,21,1,1600,1995
68494,0.0,0,33.49516584,-3.61741689,17,7,0,0
11800,0.0,0,32.52006697,-9.15228151,12,6,0,0
64516,500.0,300,37.03967707,-7.62919585,5,1,370,2009
71783,0.0,1147,33.09958156,-1.96634495,19,1,300,1991
65613,0.0,0,34.28212736,-3.00340784,17,6,0,0
26917,250.0,1238,29.90191044,-4.54877818,16,2,350,1999
5233,10.0,414,39.40196011,-10.92420851,90,33,700,1986
18790,0.0,1675,35.29624947,-8.14430284,11,2,0,0
26836,0.0,1552,34.71907516,-9.90650742,11,5,123,2006
529,0.0,0,33.62688657,-3.1101119,17,2,0,0
1310,2200.0,1742,34.82128128,-9.66881727,11,4,20,2005
27150,0.0,1583,34.48601508,-1.34313157,20,1,200,2009
22224,50.0,-9,38.99044631,-6.53850618,6,1,120,2008
11223,500.0,289,39.05976134,-10.88165669,90,33,103,2005
68222,20.0,883,37.34005672,-3.32327052,3,6,12,2004
16890,0.0,1679,34.93652157,-8.41090807,11,2,0,2000
2815,0.0,0,33.71409249,-3.1764784,17,2,0,0
22532,0.0,0,32.91271714,-2.63871209,19,3,0,0
11067,0.0,0,36.0020072,-6.2180302,1,5,0,0
36608,0.0,0,31.87170529,-3.35646866,17,5,0,0
6028,0.0,80,39.0778135,-7.00776048,7,2,500,1990
37595,0.0,1309,36.78351196,-3.37163226,2,7,350,1985
21942,500.0,261,36.69327054,-8.11902176,5,3,300,2008
3406,200.0,262,36.89399181,-7.83826926,5,3,280,1978
14240,0.0,1069,34.18916217,-4.35251228,13,1,324,2004
26500,30.0,1552,34.72889627,-4.26015064,13,1,205,2006
1858,0.0,0,34.14367713,-3.23950628,17,6,0,0
4336,0.0,2047,35.55054331,-2.05843792,2,5,160,2011
6146,0.0,0,33.69950297,-2.74283926,19,2,0,0
14332,0.0,1525,34.81881052,-4.73789754,13,2,1,1990
46692,2000.0,1388,36.13659969,-7.55783313,11,7,600,2010
16910,25.0,1426,35.1530648,-4.73161484,21,2,863,2001
28029,20.0,-23,38.89913433,-6.45268321,6,1,50,2003
5023,500.0,1837,34.80271834,-9.13374316,11,4,80,2009
2821,50.0,183,38.34774838,-6.63080597,6,1,15,2010
49147,1000.0,1565,35.24665431,-7.94336873,11,1,490,2008
69119,0.0,0,33.84847745,-9.55220528,12,3,0,0
58411,0.0,971,35.42253071,-10.6281326,10,2,150,1995
30091,0.0,0,32.97839103,-4.08098724,14,1,0,0
71520,0.0,1237,37.97143094,-4.51526212,3,3,32,1996
69032,0.0,1594,34.77828145,-4.94925887,13,2,1,1990
41050,200.0,315,36.00781142,-9.08414472,5,4,1,1972
32135,0.0,0,34.18883256,-3.18892826,17,6,0,0
52294,5.0,1175,37.28090634,-3.27019899,3,4,35,2007
52437,0.0,0,32.52671958,-3.69481944,17,3,0,0
37252,0.0,1307,30.23216659,-4.18815639,16,2,300,1994
6031,100.0,67,39.08327689,-7.00311253,7,2,150,2010
56919,0.0,12,38.50309638,-7.85768775,60,53,1,2010
45971,0.0,1473,34.54353449,-4.71337401,13,2,1,1990
46325,0.0,0,32.35348312,-4.30773433,14,4,0,0
12245,500.0,458,37.08265447,-6.87248615,5,1,300,2004
69741,0.0,0,32.92864483,-9.29090725,12,5,0,0
72359,0.0,1741,31.55005804,-8.29425652,15,2,200,1972
19180,0.0,309,38.9637637,-10.52447124,90,33,75,2006
23501,1000.0,1024,35.87804247,-10.24012203,10,5,1200,1994
8611,0.0,0,31.72260922,-1.66309037,18,3,0,0
52170,0.0,0,35.5281959,-6.07022491,1,5,0,0
14956,40.0,342,38.51096786,-5.59528771,4,6,150,2007
35683,0.0,0,32.19932637,-4.65760203,14,4,0,0
42883,500.0,1031,29.73655884,-4.72540645,16,3,142,1982
52825,50.0,95,40.14488694,-10.4066665,99,1,400,1978
63398,0.0,1644,29.794094,-4.42879134,16,2,850,1996
25115,200.0,278,36.72623242,-8.08154567,5,3,100,2009
30456,0.0,0,33.00891191,-2.69010472,19,7,0,0
59898,200.0,266,36.89839974,-7.85579928,5,3,300,1998
40054,3000.0,1024,29.92783788,-4.80854333,16,2,420,1984
37835,50.0,0,37.23692995,-6.53814109,5,1,789,1998
26664,0.0,1443,34.40030082,-1.79996536,20,2,150,1996
4220,0.0,1668,35.09734198,-9.56062541,11,4,45,1998
38610,0.0,1324,35.86797086,-4.20783394,21,1,196,2009
16186,0.0,1802,34.51262563,-9.76371919,11,5,30,1988
61291,30.0,0,37.32162429,-6.3753240999999985,5,1,420,1984
36330,0.0,0,0.0,-2e-08,17,1,0,0
68435,250.0,1266,30.15528699,-4.49929729,16,2,120,2006
2936,0.0,0,32.16734052,-3.48153514,17,5,0,0
30900,0.0,1598,34.87244603,-4.66799833,13,2,1,2000
810,0.0,0,31.13880835,-1.73748741,18,1,0,0
17343,0.0,0,32.24018292,-4.05785837,17,3,0,0
44393,0.0,0,33.46264515,-2.98146703,19,4,0,0
57922,0.0,0,36.55711018,-6.39997483,1,1,0,0
14804,10.0,-34,40.18967091,-10.27477574,9,5,350,0
56900,200.0,290,37.02796433,-7.64154761,5,1,150,2005
52856,25.0,704,37.53646536,-3.47769908,3,4,250,2008
13746,500.0,2090,34.80332908,-9.47619877,11,4,60,2003
22667,0.0,395,38.43646947,-4.418093700000001,4,1,1,1976
34182,0.0,0,33.13466210000001,-2.5805071,19,2,0,0
38037,0.0,0,32.16139068,-3.28458445,17,5,0,0
68905,0.0,0,31.56071293,-3.43405428,17,5,0,0
57498,0.0,1786,35.72105095,-8.08887192,11,7,100,2005
51600,0.0,0,0.0,-2e-08,17,1,0,0
51574,0.0,0,32.60447904,-2.60095529,19,5,0,0
53071,2000.0,1431,36.39523743,-7.75893782,11,7,150,2008
24178,0.0,1486,36.63103313,-3.31776781,2,2,150,2002
52669,0.0,1716,34.49097857,-9.71931488,11,5,115,1992
64857,0.0,471,34.73948088,-11.1620665,10,3,50,1990
13733,0.0,0,30.89443661,-1.4635545,18,1,0,0
32857,0.0,-7,38.83378933,-6.53888237,6,1,40,1988
43037,6.0,1512,37.46033376,-3.31533669,3,4,20,2008
52906,1000.0,1929,35.19019715,-8.57421286,11,2,0,0
61088,0.0,0,33.00899452,-3.20978832,19,4,0,0
15316,40.0,53,38.97440336,-5.36680316,4,5,20,0
55356,0.0,247,39.5523978,-10.85807118,9,4,523,1982
52984,2500.0,1178,32.87035442,-2.01140694,19,1,250,1997
72253,0.0,0,34.21724375,-3.46177746,17,6,0,0
20444,0.0,0,37.33494044,-6.34104276,5,1,300,1980
73393,0.0,0,34.36664091,-2.97447454,17,1,0,0
57905,100.0,2276,34.06309697,-9.20689285,11,3,0,2007
52526,0.0,1913,34.75403557,-9.68559948,11,5,76,2005
57722,0.0,382,37.44653874,-6.30034779,5,6,1,1974
10231,0.0,1258,37.58947704,-3.3015314,3,4,1,1970
63944,0.0,360,38.90688156,-10.93318579,90,33,1,1997
26495,300.0,857,37.69361796,-3.80979677,3,2,149,1992
69711,0.0,291,39.12230237,-9.90306092,80,53,1050,1975
73822,200.0,1602,35.20436825,-9.21352028,11,4,75,1999
410,0.0,311,36.00205855,-9.08814375,5,4,1,1996
29652,0.0,2205,36.24824541,-2.91429978,2,6,50,2001
53649,0.0,0,32.43148556,-3.29098844,17,3,0,0
5588,0.0,1721,34.89655399,-4.83032896,13,2,1,1980
43823,0.0,0,30.93946133,-1.50765039,18,1,0,0
17123,0.0,0,0.0,-2e-08,19,6,0,0
45871,20.0,1546,35.57276138,-4.34753325,21,2,524,2012
72412,0.0,1320,35.26660577,-3.70935827,21,3,483,2008
14867,0.0,1414,36.87925157,-3.14286218,2,7,350,2007
16547,0.0,0,34.3824431,-3.05053433,17,6,0,0
54350,0.0,1721,34.4807504,-4.239839599999999,13,1,232,1994
25496,0.0,1944,36.7778106,-3.15351348,2,7,153,2002
68000,0.0,0,31.78988948,-2.49798633,18,8,0,0
26594,0.0,0,33.64443247,-9.29110965,12,4,0,0
47181,0.0,1404,38.47415647,-4.8491095999999985,4,1,1,1969
21293,4000.0,2119,34.57083446,-9.34535458,11,4,20,2006
36161,0.0,0,32.77152488,-4.1618829,14,1,0,0
22906,0.0,1469,36.62951246,-3.32450004,2,2,150,2002
13886,0.0,1264,37.3708941,-3.27149859,3,4,1,1978
16829,0.0,1290,36.89367401,-3.10803869,2,7,350,2010
4708,0.0,0,31.50809425,-2.7812596000000003,18,6,0,0
63898,0.0,0,31.7434752,-3.02844763,18,8,0,0
22824,0.0,0,33.79378153,-9.14438459,12,4,0,0
35630,0.0,0,30.6064255,-2.4838855,18,30,0,0
