,time,customer_no,location,min_spent
4004,2020-04-08 18:25:00,1247,drinks,0 days 00:01:00.000000000
4005,2020-04-08 18:25:00,1247,checkout,0 days 00:00:00.000000000
4006,2020-04-08 18:27:00,1248,drinks,0 days 00:03:00.000000000
4007,2020-04-08 18:27:00,1248,checkout,0 days 00:00:00.000000000
4008,2020-04-08 18:29:00,1249,fruit,0 days 00:00:00.000000000
4009,2020-04-08 18:29:00,1249,drinks,0 days 00:08:00.000000000
4010,2020-04-08 18:29:00,1249,checkout,0 days 00:00:00.000000000
4011,2020-04-08 18:31:00,1250,fruit,0 days 00:00:00.000000000
4012,2020-04-08 18:31:00,1250,checkout,0 days 00:00:00.000000000
4013,2020-04-08 18:31:00,1251,fruit,0 days 00:00:00.000000000
4014,2020-04-08 18:31:00,1251,drinks,0 days 00:03:00.000000000
4015,2020-04-08 18:31:00,1251,dairy,0 days 00:01:00.000000000
4016,2020-04-08 18:31:00,1251,checkout,0 days 00:00:00.000000000
4017,2020-04-08 18:35:00,1252,dairy,0 days 00:05:00.000000000
4018,2020-04-08 18:35:00,1252,checkout,0 days 00:00:00.000000000
4019,2020-04-08 18:40:00,1253,fruit,0 days 00:00:00.000000000
4020,2020-04-08 18:40:00,1253,checkout,0 days 00:00:00.000000000
4021,2020-04-08 18:40:00,1254,spices,0 days 00:01:00.000000000
4022,2020-04-08 18:40:00,1254,checkout,0 days 00:00:00.000000000
4023,2020-04-08 18:41:00,1255,fruit,0 days 00:00:00.000000000
4024,2020-04-08 18:41:00,1255,checkout,0 days 00:00:00.000000000
4025,2020-04-08 18:48:00,1256,drinks,0 days 00:04:00.000000000
4026,2020-04-08 18:48:00,1256,checkout,0 days 00:00:00.000000000
4027,2020-04-08 18:49:00,1257,drinks,0 days 00:01:00.000000000
4028,2020-04-08 18:49:00,1257,checkout,0 days 00:00:00.000000000
4029,2020-04-08 18:50:00,1258,drinks,0 days 00:03:00.000000000
4030,2020-04-08 18:50:00,1258,checkout,0 days 00:00:00.000000000
4031,2020-04-08 18:51:00,1259,dairy,0 days 00:01:00.000000000
4032,2020-04-08 18:51:00,1259,fruit,0 days 00:01:00.000000000
4033,2020-04-08 18:51:00,1259,spices,0 days 00:02:00.000000000
4034,2020-04-08 18:51:00,1259,dairy,0 days 00:04:00.000000000
4035,2020-04-08 18:51:00,1259,drinks,0 days 00:01:00.000000000
4036,2020-04-08 18:51:00,1259,checkout,0 days 00:00:00.000000000
4037,2020-04-08 18:57:00,1260,dairy,0 days 00:02:00.000000000
4038,2020-04-08 18:57:00,1260,checkout,0 days 00:00:00.000000000
4039,2020-04-08 18:58:00,1261,drinks,0 days 00:04:00.000000000
4040,2020-04-08 18:58:00,1261,fruit,0 days 00:04:00.000000000
4041,2020-04-08 18:58:00,1261,checkout,0 days 00:00:00.000000000
4042,2020-04-08 18:58:00,1262,spices,0 days 00:01:00.000000000
4043,2020-04-08 18:58:00,1262,drinks,0 days 00:01:00.000000000
4044,2020-04-08 18:58:00,1262,checkout,0 days 00:00:00.000000000
4045,2020-04-08 18:59:00,1263,fruit,0 days 00:00:00.000000000
4046,2020-04-08 18:59:00,1263,drinks,0 days 00:06:00.000000000
4047,2020-04-08 18:59:00,1263,checkout,0 days 00:00:00.000000000
4048,2020-04-08 19:01:00,1264,fruit,0 days 00:00:00.000000000
4049,2020-04-08 19:01:00,1264,drinks,0 days 00:01:00.000000000
4050,2020-04-08 19:01:00,1264,checkout,0 days 00:00:00.000000000
4051,2020-04-08 19:02:00,1265,dairy,0 days 00:08:00.000000000
4052,2020-04-08 19:02:00,1265,fruit,0 days 00:08:00.000000000
4053,2020-04-08 19:02:00,1265,checkout,0 days 00:00:00.000000000
4054,2020-04-08 19:02:00,1266,spices,0 days 00:01:00.000000000
4055,2020-04-08 19:02:00,1266,dairy,0 days 00:07:00.000000000
4056,2020-04-08 19:02:00,1266,drinks,0 days 00:04:00.000000000
4057,2020-04-08 19:02:00,1266,checkout,0 days 00:00:00.000000000
4058,2020-04-08 19:03:00,1267,dairy,0 days 00:01:00.000000000
4059,2020-04-08 19:03:00,1267,drinks,0 days 00:06:00.000000000
4060,2020-04-08 19:03:00,1267,checkout,0 days 00:00:00.000000000
4061,2020-04-08 19:05:00,1268,drinks,0 days 00:01:00.000000000
4062,2020-04-08 19:05:00,1268,checkout,0 days 00:00:00.000000000
4063,2020-04-08 19:06:00,1269,fruit,0 days 00:00:00.000000000
4064,2020-04-08 19:06:00,1269,checkout,0 days 00:00:00.000000000
4065,2020-04-08 19:07:00,1270,spices,0 days 00:01:00.000000000
4066,2020-04-08 19:07:00,1270,dairy,0 days 00:03:00.000000000
4067,2020-04-08 19:07:00,1270,fruit,0 days 00:03:00.000000000
4068,2020-04-08 19:07:00,1270,checkout,0 days 00:00:00.000000000
4069,2020-04-08 19:07:00,1271,fruit,0 days 00:00:00.000000000
4070,2020-04-08 19:07:00,1271,checkout,0 days 00:00:00.000000000
4071,2020-04-08 19:10:00,1272,dairy,0 days 00:02:00.000000000
4072,2020-04-08 19:10:00,1272,fruit,0 days 00:02:00.000000000
4073,2020-04-08 19:10:00,1272,checkout,0 days 00:00:00.000000000
4074,2020-04-08 19:10:00,1273,fruit,0 days 00:00:00.000000000
4075,2020-04-08 19:10:00,1273,spices,0 days 00:01:00.000000000
4076,2020-04-08 19:10:00,1273,drinks,0 days 00:03:00.000000000
4077,2020-04-08 19:10:00,1273,checkout,0 days 00:00:00.000000000
4078,2020-04-08 19:10:00,1274,fruit,0 days 00:00:00.000000000
4079,2020-04-08 19:10:00,1274,drinks,0 days 00:01:00.000000000
4080,2020-04-08 19:10:00,1274,checkout,0 days 00:00:00.000000000
4081,2020-04-08 19:11:00,1275,fruit,0 days 00:00:00.000000000
4082,2020-04-08 19:11:00,1275,dairy,0 days 00:01:00.000000000
4083,2020-04-08 19:11:00,1275,spices,0 days 00:01:00.000000000
4084,2020-04-08 19:11:00,1275,fruit,0 days 00:01:00.000000000
4085,2020-04-08 19:11:00,1275,checkout,0 days 00:00:00.000000000
4086,2020-04-08 19:12:00,1276,drinks,0 days 00:01:00.000000000
4087,2020-04-08 19:12:00,1276,spices,0 days 00:01:00.000000000
4088,2020-04-08 19:12:00,1276,dairy,0 days 00:04:00.000000000
4089,2020-04-08 19:12:00,1276,spices,0 days 00:01:00.000000000
4090,2020-04-08 19:12:00,1276,drinks,0 days 00:01:00.000000000
4091,2020-04-08 19:12:00,1276,checkout,0 days 00:00:00.000000000
4092,2020-04-08 19:13:00,1277,fruit,0 days 00:00:00.000000000
4093,2020-04-08 19:13:00,1277,drinks,0 days 00:04:00.000000000
4094,2020-04-08 19:13:00,1277,checkout,0 days 00:00:00.000000000
4095,2020-04-08 19:14:00,1278,drinks,0 days 00:06:00.000000000
4096,2020-04-08 19:14:00,1278,checkout,0 days 00:00:00.000000000
4097,2020-04-08 19:14:00,1279,fruit,0 days 00:00:00.000000000
4098,2020-04-08 19:14:00,1279,checkout,0 days 00:00:00.000000000
4099,2020-04-08 19:15:00,1280,fruit,0 days 00:00:00.000000000
4100,2020-04-08 19:15:00,1280,checkout,0 days 00:00:00.000000000
4101,2020-04-08 19:17:00,1281,fruit,0 days 00:00:00.000000000
4102,2020-04-08 19:17:00,1281,dairy,0 days 00:01:00.000000000
4103,2020-04-08 19:17:00,1281,checkout,0 days 00:00:00.000000000
4104,2020-04-08 19:17:00,1282,drinks,0 days 00:01:00.000000000
4105,2020-04-08 19:17:00,1282,spices,0 days 00:01:00.000000000
4106,2020-04-08 19:17:00,1282,dairy,0 days 00:01:00.000000000
4107,2020-04-08 19:17:00,1282,spices,0 days 00:01:00.000000000
4108,2020-04-08 19:17:00,1282,fruit,0 days 00:01:00.000000000
4109,2020-04-08 19:17:00,1282,checkout,0 days 00:00:00.000000000
4110,2020-04-08 19:17:00,1283,fruit,0 days 00:00:00.000000000
4111,2020-04-08 19:17:00,1283,drinks,0 days 00:01:00.000000000
4112,2020-04-08 19:17:00,1283,checkout,0 days 00:00:00.000000000
4113,2020-04-08 19:17:00,1284,spices,0 days 00:01:00.000000000
4114,2020-04-08 19:17:00,1284,checkout,0 days 00:00:00.000000000
4115,2020-04-08 19:18:00,1285,dairy,0 days 00:06:00.000000000
4116,2020-04-08 19:18:00,1285,spices,0 days 00:03:00.000000000
4117,2020-04-08 19:18:00,1285,dairy,0 days 00:01:00.000000000
4118,2020-04-08 19:18:00,1285,checkout,0 days 00:00:00.000000000
4119,2020-04-08 19:22:00,1286,drinks,0 days 00:01:00.000000000
4120,2020-04-08 19:22:00,1286,checkout,0 days 00:00:00.000000000
4121,2020-04-08 19:25:00,1287,spices,0 days 00:06:00.000000000
4122,2020-04-08 19:25:00,1287,dairy,0 days 00:03:00.000000000
4123,2020-04-08 19:25:00,1287,drinks,0 days 00:01:00.000000000
4124,2020-04-08 19:25:00,1287,fruit,0 days 00:01:00.000000000
4125,2020-04-08 19:25:00,1287,drinks,0 days 00:04:00.000000000
4126,2020-04-08 19:25:00,1287,fruit,0 days 00:04:00.000000000
4127,2020-04-08 19:25:00,1287,checkout,0 days 00:00:00.000000000
4128,2020-04-08 19:26:00,1288,dairy,0 days 00:11:00.000000000
4129,2020-04-08 19:26:00,1288,drinks,0 days 00:03:00.000000000
4130,2020-04-08 19:26:00,1288,checkout,0 days 00:00:00.000000000
4131,2020-04-08 19:28:00,1289,fruit,0 days 00:00:00.000000000
4132,2020-04-08 19:28:00,1289,checkout,0 days 00:00:00.000000000
4133,2020-04-08 19:28:00,1290,dairy,0 days 00:03:00.000000000
4134,2020-04-08 19:28:00,1290,checkout,0 days 00:00:00.000000000
4135,2020-04-08 19:29:00,1291,dairy,0 days 00:01:00.000000000
4136,2020-04-08 19:29:00,1291,checkout,0 days 00:00:00.000000000
4137,2020-04-08 19:29:00,1292,spices,0 days 00:08:00.000000000
4138,2020-04-08 19:29:00,1292,drinks,0 days 00:05:00.000000000
4139,2020-04-08 19:29:00,1292,checkout,0 days 00:00:00.000000000
4140,2020-04-08 19:30:00,1293,drinks,0 days 00:01:00.000000000
4141,2020-04-08 19:30:00,1293,spices,0 days 00:01:00.000000000
4142,2020-04-08 19:30:00,1293,drinks,0 days 00:03:00.000000000
4143,2020-04-08 19:30:00,1293,checkout,0 days 00:00:00.000000000
4144,2020-04-08 19:30:00,1294,fruit,0 days 00:00:00.000000000
4145,2020-04-08 19:30:00,1294,checkout,0 days 00:00:00.000000000
4146,2020-04-08 19:30:00,1295,spices,0 days 00:01:00.000000000
4147,2020-04-08 19:30:00,1295,checkout,0 days 00:00:00.000000000
4148,2020-04-08 19:30:00,1296,drinks,0 days 00:06:00.000000000
4149,2020-04-08 19:30:00,1296,spices,0 days 00:01:00.000000000
4150,2020-04-08 19:30:00,1296,checkout,0 days 00:00:00.000000000
4151,2020-04-08 19:31:00,1297,fruit,0 days 00:00:00.000000000
4152,2020-04-08 19:31:00,1297,drinks,0 days 00:08:00.000000000
4153,2020-04-08 19:31:00,1297,checkout,0 days 00:00:00.000000000
4154,2020-04-08 19:32:00,1298,spices,0 days 00:01:00.000000000
4155,2020-04-08 19:32:00,1298,drinks,0 days 00:01:00.000000000
4156,2020-04-08 19:32:00,1298,checkout,0 days 00:00:00.000000000
4157,2020-04-08 19:36:00,1299,dairy,0 days 00:01:00.000000000
4158,2020-04-08 19:36:00,1299,checkout,0 days 00:00:00.000000000
4159,2020-04-08 19:40:00,1300,spices,0 days 00:04:00.000000000
4160,2020-04-08 19:40:00,1300,checkout,0 days 00:00:00.000000000
4161,2020-04-08 19:42:00,1301,dairy,0 days 00:11:00.000000000
4162,2020-04-08 19:42:00,1301,fruit,0 days 00:11:00.000000000
4163,2020-04-08 19:42:00,1301,dairy,0 days 00:11:00.000000000
4164,2020-04-08 19:42:00,1301,checkout,0 days 00:00:00.000000000
4165,2020-04-08 19:47:00,1302,spices,0 days 00:02:00.000000000
4166,2020-04-08 19:47:00,1302,dairy,0 days 00:04:00.000000000
4167,2020-04-08 19:47:00,1302,spices,0 days 00:01:00.000000000
4168,2020-04-08 19:47:00,1302,dairy,0 days 00:02:00.000000000
4169,2020-04-08 19:47:00,1302,spices,0 days 00:05:00.000000000
4170,2020-04-08 19:47:00,1302,dairy,0 days 00:07:00.000000000
4171,2020-04-08 19:47:00,1302,checkout,0 days 00:00:00.000000000
4172,2020-04-08 19:47:00,1303,dairy,0 days 00:03:00.000000000
4173,2020-04-08 19:47:00,1303,checkout,0 days 00:00:00.000000000
4174,2020-04-08 19:48:00,1304,drinks,0 days 00:02:00.000000000
4175,2020-04-08 19:48:00,1304,fruit,0 days 00:02:00.000000000
4176,2020-04-08 19:48:00,1304,drinks,0 days 00:05:00.000000000
4177,2020-04-08 19:48:00,1304,checkout,0 days 00:00:00.000000000
4178,2020-04-08 19:49:00,1305,spices,0 days 00:03:00.000000000
4179,2020-04-08 19:49:00,1305,checkout,0 days 00:00:00.000000000
4180,2020-04-08 19:49:00,1306,dairy,0 days 00:01:00.000000000
4181,2020-04-08 19:49:00,1306,checkout,0 days 00:00:00.000000000
4182,2020-04-08 19:50:00,1307,dairy,0 days 00:04:00.000000000
4183,2020-04-08 19:50:00,1307,spices,0 days 00:01:00.000000000
4184,2020-04-08 19:50:00,1307,fruit,0 days 00:01:00.000000000
4185,2020-04-08 19:50:00,1307,checkout,0 days 00:00:00.000000000
4186,2020-04-08 19:50:00,1308,dairy,0 days 00:01:00.000000000
4187,2020-04-08 19:50:00,1308,spices,0 days 00:01:00.000000000
4188,2020-04-08 19:50:00,1308,fruit,0 days 00:01:00.000000000
4189,2020-04-08 19:50:00,1308,checkout,0 days 00:00:00.000000000
4190,2020-04-08 19:50:00,1309,spices,0 days 00:01:00.000000000
4191,2020-04-08 19:50:00,1309,drinks,0 days 00:01:00.000000000
4192,2020-04-08 19:50:00,1309,checkout,0 days 00:00:00.000000000
4193,2020-04-08 19:51:00,1310,drinks,0 days 00:02:00.000000000
4194,2020-04-08 19:51:00,1310,checkout,0 days 00:00:00.000000000
4195,2020-04-08 19:52:00,1311,drinks,0 days 00:02:00.000000000
4196,2020-04-08 19:52:00,1311,checkout,0 days 00:00:00.000000000
4197,2020-04-08 19:53:00,1312,dairy,0 days 00:01:00.000000000
4198,2020-04-08 19:53:00,1312,checkout,0 days 00:00:00.000000000
4199,2020-04-08 19:53:00,1313,fruit,0 days 00:00:00.000000000
4200,2020-04-08 19:53:00,1313,spices,0 days 00:01:00.000000000
4201,2020-04-08 19:53:00,1313,dairy,0 days 00:09:00.000000000
4202,2020-04-08 19:53:00,1313,spices,0 days 00:02:00.000000000
4203,2020-04-08 19:53:00,1313,dairy,0 days 00:01:00.000000000
4204,2020-04-08 19:53:00,1313,spices,0 days 00:01:00.000000000
4205,2020-04-08 19:53:00,1313,drinks,0 days 00:01:00.000000000
4206,2020-04-08 19:53:00,1313,fruit,0 days 00:01:00.000000000
4207,2020-04-08 19:53:00,1313,drinks,0 days 00:05:00.000000000
4208,2020-04-08 19:53:00,1313,spices,0 days 00:01:00.000000000
4209,2020-04-08 19:53:00,1313,checkout,0 days 00:00:00.000000000
4210,2020-04-08 19:54:00,1314,fruit,0 days 00:00:00.000000000
4211,2020-04-08 19:54:00,1314,checkout,0 days 00:00:00.000000000
4212,2020-04-08 19:55:00,1315,dairy,0 days 00:08:00.000000000
4213,2020-04-08 19:55:00,1315,checkout,0 days 00:00:00.000000000
4214,2020-04-08 19:55:00,1316,dairy,0 days 00:02:00.000000000
4215,2020-04-08 19:55:00,1316,drinks,0 days 00:06:00.000000000
4216,2020-04-08 19:55:00,1316,checkout,0 days 00:00:00.000000000
4217,2020-04-08 19:56:00,1317,fruit,0 days 00:00:00.000000000
4218,2020-04-08 19:56:00,1317,checkout,0 days 00:00:00.000000000
4219,2020-04-08 19:57:00,1318,spices,0 days 00:03:00.000000000
4220,2020-04-08 19:57:00,1318,dairy,0 days 00:16:00.000000000
4221,2020-04-08 19:57:00,1318,checkout,0 days 00:00:00.000000000
4222,2020-04-08 19:59:00,1319,spices,0 days 00:01:00.000000000
4223,2020-04-08 19:59:00,1319,dairy,0 days 00:02:00.000000000
4224,2020-04-08 19:59:00,1319,checkout,0 days 00:00:00.000000000
4225,2020-04-08 20:02:00,1320,spices,0 days 00:03:00.000000000
4226,2020-04-08 20:02:00,1320,checkout,0 days 00:00:00.000000000
4227,2020-04-08 20:04:00,1321,dairy,0 days 00:01:00.000000000
4228,2020-04-08 20:04:00,1321,fruit,0 days 00:01:00.000000000
4229,2020-04-08 20:04:00,1321,drinks,0 days 00:03:00.000000000
4230,2020-04-08 20:04:00,1321,spices,0 days 00:01:00.000000000
4231,2020-04-08 20:04:00,1321,dairy,0 days 00:11:00.000000000
4232,2020-04-08 20:04:00,1321,fruit,0 days 00:11:00.000000000
4233,2020-04-08 20:04:00,1321,checkout,0 days 00:00:00.000000000
4234,2020-04-08 20:07:00,1322,drinks,0 days 00:03:00.000000000
4235,2020-04-08 20:07:00,1322,fruit,0 days 00:03:00.000000000
4236,2020-04-08 20:07:00,1322,checkout,0 days 00:00:00.000000000
4237,2020-04-08 20:17:00,1323,fruit,0 days 00:00:00.000000000
4238,2020-04-08 20:17:00,1323,drinks,0 days 00:01:00.000000000
4239,2020-04-08 20:17:00,1323,checkout,0 days 00:00:00.000000000
4240,2020-04-08 20:32:00,1324,drinks,0 days 00:02:00.000000000
4241,2020-04-08 20:32:00,1324,checkout,0 days 00:00:00.000000000
4242,2020-04-08 20:38:00,1325,fruit,0 days 00:00:00.000000000
4243,2020-04-08 20:38:00,1325,spices,0 days 00:03:00.000000000
4244,2020-04-08 20:38:00,1325,drinks,0 days 00:04:00.000000000
4245,2020-04-08 20:38:00,1325,fruit,0 days 00:04:00.000000000
4246,2020-04-08 20:38:00,1325,checkout,0 days 00:00:00.000000000
4247,2020-04-08 20:51:00,1326,spices,0 days 00:01:00.000000000
4248,2020-04-08 20:51:00,1326,dairy,0 days 00:01:00.000000000
4249,2020-04-08 20:51:00,1326,checkout,0 days 00:00:00.000000000
4250,2020-04-08 20:51:00,1327,fruit,0 days 00:00:00.000000000
4251,2020-04-08 20:51:00,1327,checkout,0 days 00:00:00.000000000
4252,2020-04-08 20:54:00,1328,fruit,0 days 00:00:00.000000000
4253,2020-04-08 20:54:00,1328,checkout,0 days 00:00:00.000000000
4254,2020-04-08 20:58:00,1329,fruit,0 days 00:00:00.000000000
4255,2020-04-08 20:58:00,1329,checkout,0 days 00:00:00.000000000
4256,2020-04-08 21:02:00,1330,drinks,0 days 00:02:00.000000000
4257,2020-04-08 21:02:00,1330,spices,0 days 00:02:00.000000000
4258,2020-04-08 21:02:00,1330,checkout,0 days 00:00:00.000000000
4259,2020-04-08 21:05:00,1331,dairy,0 days 00:01:00.000000000
4260,2020-04-08 21:05:00,1331,drinks,0 days 00:01:00.000000000
4261,2020-04-08 21:05:00,1331,checkout,0 days 00:00:00.000000000
4262,2020-04-08 21:17:00,1332,spices,0 days 00:01:00.000000000
4263,2020-04-08 21:17:00,1332,dairy,0 days 00:02:00.000000000
4264,2020-04-08 21:17:00,1332,spices,0 days 00:01:00.000000000
4265,2020-04-08 21:17:00,1332,drinks,0 days 00:04:00.000000000
4266,2020-04-08 21:17:00,1332,checkout,0 days 00:00:00.000000000
4267,2020-04-08 21:26:00,1333,fruit,0 days 00:00:00.000000000
4268,2020-04-08 21:26:00,1333,checkout,0 days 00:00:00.000000000
4269,2020-04-08 21:29:00,1334,spices,0 days 00:02:00.000000000
4270,2020-04-08 21:29:00,1334,dairy,0 days 00:07:00.000000000
4271,2020-04-08 21:29:00,1334,checkout,0 days 00:00:00.000000000
4272,2020-04-08 21:29:00,1335,spices,0 days 00:01:00.000000000
4273,2020-04-08 21:29:00,1335,dairy,0 days 00:03:00.000000000
4274,2020-04-08 21:29:00,1335,drinks,0 days 00:01:00.000000000
4275,2020-04-08 21:29:00,1335,spices,0 days 00:03:00.000000000
4276,2020-04-08 21:29:00,1335,dairy,0 days 00:02:00.000000000
4277,2020-04-08 21:29:00,1335,spices,0 days 00:03:00.000000000
4278,2020-04-08 21:29:00,1335,dairy,0 days 00:03:00.000000000
4279,2020-04-08 21:29:00,1335,spices,0 days 00:01:00.000000000
4280,2020-04-08 21:29:00,1335,dairy,0 days 00:07:00.000000000
4281,2020-04-08 21:29:00,1335,spices,0 days 00:01:00.000000000
4282,2020-04-08 21:29:00,1335,dairy,0 days 00:01:00.000000000
4283,2020-04-08 21:29:00,1335,checkout,0 days 00:00:00.000000000
4284,2020-04-08 21:32:00,1336,dairy,0 days 00:03:00.000000000
4285,2020-04-08 21:32:00,1336,drinks,0 days 00:03:00.000000000
4286,2020-04-08 21:32:00,1336,spices,0 days 00:05:00.000000000
4287,2020-04-08 21:32:00,1336,dairy,0 days 00:02:00.000000000
4288,2020-04-08 21:32:00,1336,fruit,0 days 00:02:00.000000000
4289,2020-04-08 21:32:00,1336,checkout,0 days 00:00:00.000000000
4290,2020-04-08 21:40:00,1337,dairy,0 days 00:02:00.000000000
4291,2020-04-08 21:40:00,1337,drinks,0 days 00:02:00.000000000
4292,2020-04-08 21:40:00,1337,fruit,0 days 00:02:00.000000000
4293,2020-04-08 21:40:00,1337,drinks,0 days 00:01:00.000000000
4294,2020-04-08 21:40:00,1337,dairy,0 days 00:01:00.000000000
4295,2020-04-08 21:40:00,1337,checkout,0 days 00:00:00.000000000
4296,2020-04-08 21:48:00,1338,fruit,0 days 00:00:00.000000000
4297,2020-04-08 21:48:00,1338,dairy,0 days 00:11:00.000000000
4298,2020-04-08 21:48:00,1338,spices,0 days 00:05:00.000000000
4299,2020-04-08 21:48:00,1338,drinks,0 days 00:01:00.000000000
4300,2020-04-08 21:48:00,1338,checkout,0 days 00:00:00.000000000
4301,2020-04-08 07:04:00,1339,dairy,0 days 00:04:00.000000000
4302,2020-04-08 07:04:00,1339,drinks,0 days 00:05:00.000000000
4303,2020-04-08 07:04:00,1339,checkout,0 days 00:00:00.000000000
4304,2020-04-08 07:07:00,1340,dairy,0 days 00:03:00.000000000
4305,2020-04-08 07:07:00,1340,drinks,0 days 00:06:00.000000000
4306,2020-04-08 07:07:00,1340,dairy,0 days 00:01:00.000000000
4307,2020-04-08 07:07:00,1340,drinks,0 days 00:03:00.000000000
4308,2020-04-08 07:07:00,1340,checkout,0 days 00:00:00.000000000
4309,2020-04-08 07:12:00,1341,fruit,0 days 00:00:00.000000000
4310,2020-04-08 07:12:00,1341,spices,0 days 00:01:00.000000000
4311,2020-04-08 07:12:00,1341,checkout,0 days 00:00:00.000000000
4312,2020-04-08 07:15:00,1342,dairy,0 days 00:02:00.000000000
4313,2020-04-08 07:15:00,1342,fruit,0 days 00:02:00.000000000
4314,2020-04-08 07:15:00,1342,checkout,0 days 00:00:00.000000000
4315,2020-04-08 07:20:00,1343,dairy,0 days 00:02:00.000000000
4316,2020-04-08 07:20:00,1343,checkout,0 days 00:00:00.000000000
4317,2020-04-08 07:20:00,1344,spices,0 days 00:02:00.000000000
4318,2020-04-08 07:20:00,1344,checkout,0 days 00:00:00.000000000
4319,2020-04-08 07:22:00,1345,dairy,0 days 00:17:00.000000000
4320,2020-04-08 07:22:00,1345,drinks,0 days 00:04:00.000000000
4321,2020-04-08 07:22:00,1345,fruit,0 days 00:04:00.000000000
4322,2020-04-08 07:22:00,1345,checkout,0 days 00:00:00.000000000
4323,2020-04-08 07:22:00,1346,fruit,0 days 00:00:00.000000000
4324,2020-04-08 07:22:00,1346,drinks,0 days 00:02:00.000000000
4325,2020-04-08 07:22:00,1346,spices,0 days 00:02:00.000000000
4326,2020-04-08 07:22:00,1346,drinks,0 days 00:04:00.000000000
4327,2020-04-08 07:22:00,1346,checkout,0 days 00:00:00.000000000
4328,2020-04-08 07:25:00,1347,dairy,0 days 00:01:00.000000000
4329,2020-04-08 07:25:00,1347,drinks,0 days 00:03:00.000000000
4330,2020-04-08 07:25:00,1347,fruit,0 days 00:03:00.000000000
4331,2020-04-08 07:25:00,1347,drinks,0 days 00:05:00.000000000
4332,2020-04-08 07:25:00,1347,spices,0 days 00:01:00.000000000
4333,2020-04-08 07:25:00,1347,checkout,0 days 00:00:00.000000000
4334,2020-04-08 07:27:00,1348,dairy,0 days 00:01:00.000000000
4335,2020-04-08 07:27:00,1348,checkout,0 days 00:00:00.000000000
4336,2020-04-08 07:30:00,1349,fruit,0 days 00:00:00.000000000
4337,2020-04-08 07:30:00,1349,checkout,0 days 00:00:00.000000000
4338,2020-04-08 07:32:00,1350,spices,0 days 00:02:00.000000000
4339,2020-04-08 07:32:00,1350,fruit,0 days 00:02:00.000000000
4340,2020-04-08 07:32:00,1350,checkout,0 days 00:00:00.000000000
4341,2020-04-08 07:35:00,1351,spices,0 days 00:01:00.000000000
4342,2020-04-08 07:35:00,1351,checkout,0 days 00:00:00.000000000
4343,2020-04-08 07:42:00,1352,fruit,0 days 00:00:00.000000000
4344,2020-04-08 07:42:00,1352,checkout,0 days 00:00:00.000000000
4345,2020-04-08 07:47:00,1353,spices,0 days 00:01:00.000000000
4346,2020-04-08 07:47:00,1353,drinks,0 days 00:03:00.000000000
4347,2020-04-08 07:47:00,1353,fruit,0 days 00:03:00.000000000
4348,2020-04-08 07:47:00,1353,spices,0 days 00:01:00.000000000
4349,2020-04-08 07:47:00,1353,drinks,0 days 00:06:00.000000000
4350,2020-04-08 07:47:00,1353,checkout,0 days 00:00:00.000000000
4351,2020-04-08 07:48:00,1354,dairy,0 days 00:04:00.000000000
4352,2020-04-08 07:48:00,1354,spices,0 days 00:01:00.000000000
4353,2020-04-08 07:48:00,1354,dairy,0 days 00:18:00.000000000
4354,2020-04-08 07:48:00,1354,checkout,0 days 00:00:00.000000000
4355,2020-04-08 07:49:00,1355,dairy,0 days 00:02:00.000000000
4356,2020-04-08 07:49:00,1355,spices,0 days 00:07:00.000000000
4357,2020-04-08 07:49:00,1355,checkout,0 days 00:00:00.000000000
4358,2020-04-08 07:49:00,1356,dairy,0 days 00:01:00.000000000
4359,2020-04-08 07:49:00,1356,fruit,0 days 00:01:00.000000000
4360,2020-04-08 07:49:00,1356,checkout,0 days 00:00:00.000000000
4361,2020-04-08 07:53:00,1357,fruit,0 days 00:00:00.000000000
4362,2020-04-08 07:53:00,1357,checkout,0 days 00:00:00.000000000
4363,2020-04-08 07:56:00,1358,fruit,0 days 00:00:00.000000000
4364,2020-04-08 07:56:00,1358,checkout,0 days 00:00:00.000000000
4365,2020-04-08 08:02:00,1359,dairy,0 days 00:01:00.000000000
4366,2020-04-08 08:02:00,1359,checkout,0 days 00:00:00.000000000
4367,2020-04-08 08:02:00,1360,dairy,0 days 00:02:00.000000000
4368,2020-04-08 08:02:00,1360,checkout,0 days 00:00:00.000000000
4369,2020-04-08 08:03:00,1361,drinks,0 days 00:01:00.000000000
4370,2020-04-08 08:03:00,1361,checkout,0 days 00:00:00.000000000
4371,2020-04-08 08:04:00,1362,fruit,0 days 00:00:00.000000000
4372,2020-04-08 08:04:00,1362,checkout,0 days 00:00:00.000000000
4373,2020-04-08 08:05:00,1363,spices,0 days 00:01:00.000000000
4374,2020-04-08 08:05:00,1363,fruit,0 days 00:01:00.000000000
4375,2020-04-08 08:05:00,1363,checkout,0 days 00:00:00.000000000
4376,2020-04-08 08:10:00,1364,fruit,0 days 00:00:00.000000000
4377,2020-04-08 08:10:00,1364,dairy,0 days 00:02:00.000000000
4378,2020-04-08 08:10:00,1364,drinks,0 days 00:01:00.000000000
4379,2020-04-08 08:10:00,1364,checkout,0 days 00:00:00.000000000
4380,2020-04-08 08:13:00,1365,fruit,0 days 00:00:00.000000000
4381,2020-04-08 08:13:00,1365,checkout,0 days 00:00:00.000000000
4382,2020-04-08 08:14:00,1366,drinks,0 days 00:01:00.000000000
