,count,Hour,Day,Month,Year,atemp,humidity,temp,windspeed,Day_Name,workingday,holiday,season
2011-10-14 08:00:00,209,8,14,10,2011,26.515,90.0,22.96,11.0014,Friday,1,0,4
2011-10-14 09:00:00,180,9,14,10,2011,26.515,94.0,22.96,15.0013,Friday,1,0,4
2011-10-14 10:00:00,125,10,14,10,2011,25.76,88.0,22.14,23.9994,Friday,1,0,4
2011-10-14 11:00:00,87,11,14,10,2011,25.0,88.0,21.32,11.0014,Friday,1,0,4
2011-10-14 12:00:00,75,12,14,10,2011,25.0,88.0,21.32,11.0014,Friday,1,0,4
2011-10-14 13:00:00,132,13,14,10,2011,26.515,73.0,22.96,23.9994,Friday,1,0,4
2011-10-14 14:00:00,156,14,14,10,2011,31.06,43.0,25.42,23.9994,Friday,1,0,4
2011-10-14 15:00:00,230,15,14,10,2011,31.06,43.0,25.42,19.0012,Friday,1,0,4
2011-10-14 16:00:00,344,16,14,10,2011,31.06,43.0,24.6,15.0013,Friday,1,0,4
2011-10-14 17:00:00,481,17,14,10,2011,27.275,46.0,23.78,27.9993,Friday,1,0,4
2011-10-14 18:00:00,423,18,14,10,2011,25.76,39.0,22.14,19.0012,Friday,1,0,4
2011-10-14 19:00:00,248,19,14,10,2011,25.76,39.0,22.14,22.0028,Friday,1,0,4
2011-10-14 20:00:00,196,20,14,10,2011,25.0,42.0,21.32,12.998,Friday,1,0,4
2011-10-14 21:00:00,178,21,14,10,2011,24.24,45.0,20.5,12.998,Friday,1,0,4
2011-10-14 22:00:00,143,22,14,10,2011,22.725,59.0,18.86,15.0013,Friday,1,0,4
2011-10-14 23:00:00,95,23,14,10,2011,22.725,59.0,18.86,11.0014,Friday,1,0,4
2011-10-15 00:00:00,106,0,15,10,2011,22.725,55.0,18.86,7.0015,Saturday,0,0,4
2011-10-15 01:00:00,73,1,15,10,2011,22.725,55.0,18.86,16.9979,Saturday,0,0,4
2011-10-15 02:00:00,56,2,15,10,2011,22.725,59.0,18.86,12.998,Saturday,0,0,4
2011-10-15 03:00:00,23,3,15,10,2011,21.97,62.0,18.04,12.998,Saturday,0,0,4
2011-10-15 04:00:00,6,4,15,10,2011,21.21,67.0,17.22,8.9981,Saturday,0,0,4
2011-10-15 05:00:00,7,5,15,10,2011,21.21,71.0,17.22,11.0014,Saturday,0,0,4
2011-10-15 06:00:00,20,6,15,10,2011,20.455,71.0,16.4,0.0,Saturday,0,0,4
2011-10-15 07:00:00,57,7,15,10,2011,20.455,76.0,16.4,7.0015,Saturday,0,0,4
2011-10-15 08:00:00,125,8,15,10,2011,22.725,59.0,18.86,19.0012,Saturday,0,0,4
2011-10-15 09:00:00,207,9,15,10,2011,25.0,48.0,21.32,19.9995,Saturday,0,0,4
2011-10-15 10:00:00,322,10,15,10,2011,25.76,45.0,22.14,30.0026,Saturday,0,0,4
2011-10-15 11:00:00,374,11,15,10,2011,26.515,40.0,22.96,26.0027,Saturday,0,0,4
2011-10-15 12:00:00,456,12,15,10,2011,27.275,35.0,23.78,36.9974,Saturday,0,0,4
2011-10-15 13:00:00,394,13,15,10,2011,31.06,35.0,24.6,31.0009,Saturday,0,0,4
2011-10-15 14:00:00,472,14,15,10,2011,31.06,33.0,24.6,31.0009,Saturday,0,0,4
2011-10-15 15:00:00,377,15,15,10,2011,31.06,31.0,25.42,32.9975,Saturday,0,0,4
2011-10-15 16:00:00,443,16,15,10,2011,31.06,29.0,25.42,26.0027,Saturday,0,0,4
2011-10-15 17:00:00,441,17,15,10,2011,27.275,32.0,23.78,19.0012,Saturday,0,0,4
2011-10-15 18:00:00,372,18,15,10,2011,25.76,39.0,22.14,12.998,Saturday,0,0,4
2011-10-15 19:00:00,238,19,15,10,2011,24.24,51.0,20.5,8.9981,Saturday,0,0,4
2011-10-15 20:00:00,179,20,15,10,2011,24.24,48.0,20.5,8.9981,Saturday,0,0,4
2011-10-15 21:00:00,168,21,15,10,2011,24.24,42.0,20.5,15.0013,Saturday,0,0,4
2011-10-15 22:00:00,166,22,15,10,2011,24.24,36.0,20.5,8.9981,Saturday,0,0,4
2011-10-15 23:00:00,135,23,15,10,2011,23.485,41.0,19.68,11.0014,Saturday,0,0,4
2011-10-16 00:00:00,107,0,16,10,2011,22.725,44.0,18.86,8.9981,Sunday,0,0,4
2011-10-16 01:00:00,77,1,16,10,2011,21.97,47.0,18.04,8.9981,Sunday,0,0,4
2011-10-16 02:00:00,65,2,16,10,2011,21.21,54.0,17.22,8.9981,Sunday,0,0,4
2011-10-16 03:00:00,42,3,16,10,2011,21.21,54.0,17.22,8.9981,Sunday,0,0,4
2011-10-16 04:00:00,12,4,16,10,2011,21.21,54.0,17.22,12.998,Sunday,0,0,4
2011-10-16 05:00:00,7,5,16,10,2011,21.21,54.0,17.22,11.0014,Sunday,0,0,4
2011-10-16 06:00:00,10,6,16,10,2011,19.695,66.0,15.58,11.0014,Sunday,0,0,4
2011-10-16 07:00:00,48,7,16,10,2011,20.455,62.0,16.4,8.9981,Sunday,0,0,4
2011-10-16 08:00:00,99,8,16,10,2011,21.97,62.0,18.04,12.998,Sunday,0,0,4
2011-10-16 09:00:00,190,9,16,10,2011,24.24,45.0,20.5,15.0013,Sunday,0,0,4
2011-10-16 10:00:00,347,10,16,10,2011,25.76,45.0,22.14,16.9979,Sunday,0,0,4
2011-10-16 11:00:00,377,11,16,10,2011,26.515,35.0,22.96,19.0012,Sunday,0,0,4
2011-10-16 12:00:00,444,12,16,10,2011,27.275,35.0,23.78,16.9979,Sunday,0,0,4
2011-10-16 13:00:00,438,13,16,10,2011,31.06,35.0,24.6,19.9995,Sunday,0,0,4
2011-10-16 14:00:00,462,14,16,10,2011,31.06,40.0,24.6,19.9995,Sunday,0,0,4
2011-10-16 15:00:00,412,15,16,10,2011,31.06,35.0,25.42,26.0027,Sunday,0,0,4
2011-10-16 16:00:00,466,16,16,10,2011,31.06,46.0,24.6,26.0027,Sunday,0,0,4
2011-10-16 17:00:00,405,17,16,10,2011,27.275,49.0,23.78,31.0009,Sunday,0,0,4
2011-10-16 18:00:00,328,18,16,10,2011,26.515,49.0,22.96,30.0026,Sunday,0,0,4
2011-10-16 19:00:00,233,19,16,10,2011,25.76,52.0,22.14,26.0027,Sunday,0,0,4
2011-10-16 20:00:00,178,20,16,10,2011,25.76,52.0,22.14,31.0009,Sunday,0,0,4
2011-10-16 21:00:00,102,21,16,10,2011,25.76,52.0,22.14,26.0027,Sunday,0,0,4
2011-10-16 22:00:00,130,22,16,10,2011,26.515,49.0,22.96,27.9993,Sunday,0,0,4
2011-10-16 23:00:00,62,23,16,10,2011,26.515,52.0,22.96,27.9993,Sunday,0,0,4
2011-10-17 00:00:00,37,0,17,10,2011,25.76,56.0,22.14,22.0028,Monday,1,0,4
2011-10-17 01:00:00,17,1,17,10,2011,26.515,54.0,22.96,26.0027,Monday,1,0,4
2011-10-17 02:00:00,7,2,17,10,2011,26.515,54.0,22.96,26.0027,Monday,1,0,4
2011-10-17 03:00:00,2,3,17,10,2011,26.515,49.0,22.96,12.998,Monday,1,0,4
2011-10-17 04:00:00,5,4,17,10,2011,25.0,59.0,21.32,11.0014,Monday,1,0,4
2011-10-17 05:00:00,29,5,17,10,2011,24.24,63.0,20.5,19.9995,Monday,1,0,4
2011-10-17 06:00:00,114,6,17,10,2011,24.24,55.0,20.5,16.9979,Monday,1,0,4
2011-10-17 07:00:00,309,7,17,10,2011,24.24,55.0,20.5,11.0014,Monday,1,0,4
2011-10-17 08:00:00,414,8,17,10,2011,24.24,51.0,20.5,16.9979,Monday,1,0,4
2011-10-17 09:00:00,206,9,17,10,2011,24.24,45.0,20.5,19.0012,Monday,1,0,4
2011-10-17 10:00:00,135,10,17,10,2011,25.0,45.0,21.32,11.0014,Monday,1,0,4
2011-10-17 11:00:00,166,11,17,10,2011,26.515,43.0,22.96,0.0,Monday,1,0,4
2011-10-17 12:00:00,205,12,17,10,2011,26.515,40.0,22.96,6.0032,Monday,1,0,4
2011-10-17 13:00:00,205,13,17,10,2011,26.515,46.0,22.96,6.0032,Monday,1,0,4
2011-10-17 14:00:00,166,14,17,10,2011,27.275,49.0,23.78,12.998,Monday,1,0,4
2011-10-17 15:00:00,208,15,17,10,2011,26.515,60.0,22.96,16.9979,Monday,1,0,4
2011-10-17 16:00:00,302,16,17,10,2011,27.275,56.0,23.78,16.9979,Monday,1,0,4
2011-10-17 17:00:00,620,17,17,10,2011,26.515,64.0,22.96,8.9981,Monday,1,0,4
2011-10-17 18:00:00,518,18,17,10,2011,26.515,60.0,22.96,0.0,Monday,1,0,4
2011-10-17 19:00:00,333,19,17,10,2011,25.76,68.0,22.14,7.0015,Monday,1,0,4
2011-10-17 20:00:00,229,20,17,10,2011,25.0,77.0,21.32,7.0015,Monday,1,0,4
2011-10-17 21:00:00,177,21,17,10,2011,24.24,77.0,20.5,7.0015,Monday,1,0,4
2011-10-17 22:00:00,104,22,17,10,2011,24.24,77.0,20.5,0.0,Monday,1,0,4
2011-10-17 23:00:00,62,23,17,10,2011,23.485,88.0,19.68,0.0,Monday,1,0,4
2011-10-18 00:00:00,31,0,18,10,2011,23.485,82.0,19.68,0.0,Tuesday,1,0,4
2011-10-18 01:00:00,11,1,18,10,2011,22.725,88.0,18.86,0.0,Tuesday,1,0,4
2011-10-18 02:00:00,5,2,18,10,2011,21.97,94.0,18.04,6.0032,Tuesday,1,0,4
2011-10-18 03:00:00,1,3,18,10,2011,21.97,94.0,18.04,6.0032,Tuesday,1,0,4
2011-10-18 04:00:00,4,4,18,10,2011,21.97,94.0,18.04,7.0015,Tuesday,1,0,4
2011-10-18 05:00:00,21,5,18,10,2011,22.725,88.0,18.86,0.0,Tuesday,1,0,4
2011-10-18 06:00:00,109,6,18,10,2011,22.725,82.0,18.86,6.0032,Tuesday,1,0,4
2011-10-18 07:00:00,341,7,18,10,2011,22.725,88.0,18.86,6.0032,Tuesday,1,0,4
2011-10-18 08:00:00,499,8,18,10,2011,24.24,77.0,20.5,6.0032,Tuesday,1,0,4
2011-10-18 09:00:00,227,9,18,10,2011,25.0,77.0,21.32,6.0032,Tuesday,1,0,4
2011-10-18 10:00:00,102,10,18,10,2011,26.515,68.0,22.96,0.0,Tuesday,1,0,4
2011-10-18 11:00:00,147,11,18,10,2011,31.06,49.0,24.6,7.0015,Tuesday,1,0,4
2011-10-18 12:00:00,201,12,18,10,2011,31.06,43.0,25.42,6.0032,Tuesday,1,0,4
2011-10-18 13:00:00,219,13,18,10,2011,31.06,38.0,26.24,12.998,Tuesday,1,0,4
2011-10-18 14:00:00,169,14,18,10,2011,31.06,41.0,25.42,11.0014,Tuesday,1,0,4
2011-10-18 15:00:00,205,15,18,10,2011,31.06,50.0,25.42,12.998,Tuesday,1,0,4
2011-10-18 16:00:00,304,16,18,10,2011,31.06,57.0,25.42,16.9979,Tuesday,1,0,4
2011-10-18 17:00:00,625,17,18,10,2011,30.305,60.0,24.6,8.9981,Tuesday,1,0,4
2011-10-18 18:00:00,570,18,18,10,2011,26.515,68.0,22.96,7.0015,Tuesday,1,0,4
2011-10-18 19:00:00,317,19,18,10,2011,26.515,60.0,22.96,7.0015,Tuesday,1,0,4
2011-10-18 20:00:00,227,20,18,10,2011,25.76,64.0,22.14,11.0014,Tuesday,1,0,4
2011-10-18 21:00:00,206,21,18,10,2011,25.76,68.0,22.14,8.9981,Tuesday,1,0,4
2011-10-18 22:00:00,137,22,18,10,2011,25.0,77.0,21.32,11.0014,Tuesday,1,0,4
2011-10-18 23:00:00,70,23,18,10,2011,25.0,77.0,21.32,12.998,Tuesday,1,0,4
2011-10-19 00:00:00,34,0,19,10,2011,25.0,77.0,21.32,12.998,Wednesday,1,0,4
2011-10-19 01:00:00,16,1,19,10,2011,25.0,77.0,21.32,12.998,Wednesday,1,0,4
2011-10-19 02:00:00,7,2,19,10,2011,25.0,77.0,21.32,12.998,Wednesday,1,0,4
2011-10-19 04:00:00,3,4,19,10,2011,24.24,94.0,20.5,12.998,Wednesday,1,0,4
2011-10-19 05:00:00,3,5,19,10,2011,24.24,100.0,20.5,7.0015,Wednesday,1,0,4
2011-10-19 06:00:00,31,6,19,10,2011,25.0,83.0,21.32,16.9979,Wednesday,1,0,4
2011-10-19 07:00:00,68,7,19,10,2011,25.0,77.0,21.32,16.9979,Wednesday,1,0,4
2011-10-19 08:00:00,210,8,19,10,2011,25.76,70.0,22.14,32.9975,Wednesday,1,0,4
2011-10-19 09:00:00,202,9,19,10,2011,25.0,88.0,21.32,32.9975,Wednesday,1,0,4
2011-10-19 10:00:00,123,10,19,10,2011,25.0,88.0,21.32,32.9975,Wednesday,1,0,4
2011-10-19 11:00:00,149,11,19,10,2011,25.0,94.0,21.32,16.9979,Wednesday,1,0,4
2011-10-19 12:00:00,130,12,19,10,2011,25.0,94.0,21.32,22.0028,Wednesday,1,0,4
2011-10-19 13:00:00,106,13,19,10,2011,25.76,94.0,22.14,19.0012,Wednesday,1,0,4
2011-10-19 14:00:00,97,14,19,10,2011,25.76,94.0,22.14,11.0014,Wednesday,1,0,4
2011-10-19 15:00:00,120,15,19,10,2011,25.76,100.0,22.14,8.9981,Wednesday,1,0,4
2011-10-19 16:00:00,201,16,19,10,2011,26.515,94.0,22.96,11.0014,Wednesday,1,0,4
2011-10-19 17:00:00,181,17,19,10,2011,26.515,94.0,22.96,11.0014,Wednesday,1,0,4
2011-10-19 18:00:00,140,18,19,10,2011,26.515,100.0,22.96,11.0014,Wednesday,1,0,4
2011-10-19 19:00:00,197,19,19,10,2011,27.275,88.0,24.6,8.9981,Wednesday,1,0,4
2011-10-19 20:00:00,145,20,19,10,2011,25.76,94.0,24.6,6.0032,Wednesday,1,0,4
2011-10-19 21:00:00,85,21,19,10,2011,27.275,94.0,23.78,8.9981,Wednesday,1,0,4
2011-10-19 22:00:00,107,22,19,10,2011,27.275,94.0,23.78,23.9994,Wednesday,1,0,4
2011-10-19 23:00:00,69,23,19,10,2011,27.275,94.0,23.78,23.9994,Wednesday,1,0,4
2011-11-01 00:00:00,21,0,1,11,2011,17.425,87.0,14.76,11.0014,Tuesday,1,0,4
2011-11-01 01:00:00,11,1,1,11,2011,17.425,81.0,14.76,8.9981,Tuesday,1,0,4
2011-11-01 02:00:00,4,2,1,11,2011,17.425,81.0,14.76,11.0014,Tuesday,1,0,4
2011-11-01 03:00:00,6,3,1,11,2011,17.425,81.0,14.76,8.9981,Tuesday,1,0,4
2011-11-01 04:00:00,8,4,1,11,2011,15.91,81.0,13.94,15.0013,Tuesday,1,0,4
2011-11-01 05:00:00,18,5,1,11,2011,15.91,81.0,13.12,12.998,Tuesday,1,0,4
2011-11-01 06:00:00,93,6,1,11,2011,15.91,81.0,13.12,12.998,Tuesday,1,0,4
2011-11-01 07:00:00,254,7,1,11,2011,16.665,76.0,13.94,12.998,Tuesday,1,0,4
2011-11-01 08:00:00,419,8,1,11,2011,16.665,71.0,14.76,16.9979,Tuesday,1,0,4
2011-11-01 09:00:00,222,9,1,11,2011,20.455,66.0,16.4,11.0014,Tuesday,1,0,4
2011-11-01 10:00:00,135,10,1,11,2011,21.97,62.0,18.04,8.9981,Tuesday,1,0,4
2011-11-01 11:00:00,117,11,1,11,2011,22.725,63.0,18.86,7.0015,Tuesday,1,0,4
2011-11-01 12:00:00,176,12,1,11,2011,24.24,48.0,20.5,6.0032,Tuesday,1,0,4
2011-11-01 13:00:00,167,13,1,11,2011,23.485,55.0,19.68,12.998,Tuesday,1,0,4
2011-11-01 14:00:00,150,14,1,11,2011,24.24,48.0,20.5,16.9979,Tuesday,1,0,4
2011-11-01 15:00:00,186,15,1,11,2011,24.24,45.0,20.5,8.9981,Tuesday,1,0,4
2011-11-01 16:00:00,298,16,1,11,2011,23.485,44.0,19.68,11.0014,Tuesday,1,0,4
2011-11-01 17:00:00,506,17,1,11,2011,21.97,54.0,18.04,11.0014,Tuesday,1,0,4
2011-11-01 18:00:00,460,18,1,11,2011,21.21,58.0,17.22,7.0015,Tuesday,1,0,4
2011-11-01 19:00:00,313,19,1,11,2011,21.21,58.0,17.22,6.0032,Tuesday,1,0,4
2011-11-01 20:00:00,209,20,1,11,2011,20.455,71.0,16.4,0.0,Tuesday,1,0,4
2011-11-01 21:00:00,127,21,1,11,2011,18.94,81.0,14.76,0.0,Tuesday,1,0,4
2011-11-01 22:00:00,96,22,1,11,2011,18.94,81.0,14.76,0.0,Tuesday,1,0,4
2011-11-01 23:00:00,72,23,1,11,2011,18.18,87.0,13.94,0.0,Tuesday,1,0,4
2011-11-02 00:00:00,19,0,2,11,2011,17.425,87.0,13.12,0.0,Wednesday,1,0,4
2011-11-02 01:00:00,10,1,2,11,2011,16.665,87.0,12.3,0.0,Wednesday,1,0,4
2011-11-02 02:00:00,2,2,2,11,2011,16.665,87.0,12.3,0.0,Wednesday,1,0,4
2011-11-02 03:00:00,2,3,2,11,2011,16.665,75.0,12.3,0.0,Wednesday,1,0,4
2011-11-02 04:00:00,4,4,2,11,2011,16.665,87.0,12.3,0.0,Wednesday,1,0,4
2011-11-02 05:00:00,27,5,2,11,2011,16.665,81.0,12.3,0.0,Wednesday,1,0,4
2011-11-02 06:00:00,92,6,2,11,2011,16.665,81.0,12.3,0.0,Wednesday,1,0,4
2011-11-02 07:00:00,251,7,2,11,2011,16.665,81.0,12.3,0.0,Wednesday,1,0,4
2011-11-02 08:00:00,472,8,2,11,2011,17.425,87.0,13.12,0.0,Wednesday,1,0,4
2011-11-02 09:00:00,228,9,2,11,2011,18.18,87.0,13.94,0.0,Wednesday,1,0,4
2011-11-02 10:00:00,133,10,2,11,2011,20.455,71.0,16.4,6.0032,Wednesday,1,0,4
2011-11-02 11:00:00,144,11,2,11,2011,21.21,71.0,17.22,8.9981,Wednesday,1,0,4
2011-11-02 12:00:00,189,12,2,11,2011,22.725,55.0,18.86,11.0014,Wednesday,1,0,4
2011-11-02 13:00:00,161,13,2,11,2011,23.485,48.0,19.68,11.0014,Wednesday,1,0,4
2011-11-02 14:00:00,172,14,2,11,2011,24.24,45.0,20.5,11.0014,Wednesday,1,0,4
2011-11-02 15:00:00,187,15,2,11,2011,23.485,51.0,19.68,11.0014,Wednesday,1,0,4
2011-11-02 16:00:00,266,16,2,11,2011,23.485,51.0,19.68,7.0015,Wednesday,1,0,4
2011-11-02 17:00:00,553,17,2,11,2011,21.97,62.0,18.04,12.998,Wednesday,1,0,4
2011-11-02 18:00:00,479,18,2,11,2011,21.21,71.0,17.22,11.0014,Wednesday,1,0,4
2011-11-02 19:00:00,282,19,2,11,2011,20.455,76.0,16.4,8.9981,Wednesday,1,0,4
2011-11-02 20:00:00,182,20,2,11,2011,20.455,66.0,16.4,8.9981,Wednesday,1,0,4
2011-11-02 21:00:00,168,21,2,11,2011,19.695,71.0,15.58,8.9981,Wednesday,1,0,4
2011-11-02 22:00:00,106,22,2,11,2011,17.425,71.0,14.76,8.9981,Wednesday,1,0,4
2011-11-02 23:00:00,57,23,2,11,2011,18.18,76.0,14.76,6.0032,Wednesday,1,0,4
2011-11-03 00:00:00,31,0,3,11,2011,18.18,76.0,14.76,6.0032,Thursday,1,0,4
2011-11-03 01:00:00,15,1,3,11,2011,16.665,81.0,13.94,8.9981,Thursday,1,0,4
2011-11-03 02:00:00,7,2,3,11,2011,16.665,76.0,13.94,8.9981,Thursday,1,0,4
2011-11-03 03:00:00,5,3,3,11,2011,16.665,81.0,13.94,8.9981,Thursday,1,0,4
2011-11-03 04:00:00,4,4,3,11,2011,16.665,81.0,13.12,6.0032,Thursday,1,0,4
2011-11-03 05:00:00,28,5,3,11,2011,16.665,81.0,13.12,8.9981,Thursday,1,0,4
2011-11-03 06:00:00,99,6,3,11,2011,16.665,76.0,13.94,12.998,Thursday,1,0,4
2011-11-03 07:00:00,292,7,3,11,2011,16.665,81.0,13.12,6.0032,Thursday,1,0,4
2011-11-03 08:00:00,402,8,3,11,2011,17.425,81.0,13.94,6.0032,Thursday,1,0,4
2011-11-03 09:00:00,164,9,3,11,2011,17.425,81.0,14.76,12.998,Thursday,1,0,4
2011-11-03 10:00:00,110,10,3,11,2011,20.455,76.0,16.4,12.998,Thursday,1,0,4
2011-11-03 11:00:00,120,11,3,11,2011,21.97,67.0,18.04,12.998,Thursday,1,0,4
2011-11-03 12:00:00,179,12,3,11,2011,24.24,51.0,20.5,12.998,Thursday,1,0,4
2011-11-03 13:00:00,169,13,3,11,2011,25.0,48.0,21.32,16.9979,Thursday,1,0,4
2011-11-03 14:00:00,152,14,3,11,2011,25.0,52.0,21.32,11.0014,Thursday,1,0,4
2011-11-03 15:00:00,162,15,3,11,2011,25.0,52.0,21.32,11.0014,Thursday,1,0,4
2011-11-03 16:00:00,267,16,3,11,2011,25.0,48.0,21.32,12.998,Thursday,1,0,4
2011-11-03 17:00:00,498,17,3,11,2011,23.485,55.0,19.68,6.0032,Thursday,1,0,4
2011-11-03 18:00:00,433,18,3,11,2011,22.725,63.0,18.86,8.9981,Thursday,1,0,4
2011-11-03 19:00:00,252,19,3,11,2011,21.97,67.0,18.04,6.0032,Thursday,1,0,4
2011-11-03 20:00:00,209,20,3,11,2011,21.21,71.0,17.22,7.0015,Thursday,1,0,4
2011-11-03 21:00:00,144,21,3,11,2011,20.455,76.0,16.4,8.9981,Thursday,1,0,4
2011-11-03 22:00:00,137,22,3,11,2011,20.455,82.0,16.4,0.0,Thursday,1,0,4
2011-11-03 23:00:00,95,23,3,11,2011,20.455,82.0,16.4,6.0032,Thursday,1,0,4
2011-11-04 00:00:00,43,0,4,11,2011,20.455,82.0,16.4,0.0,Friday,1,0,4
2011-11-04 01:00:00,17,1,4,11,2011,20.455,82.0,16.4,0.0,Friday,1,0,4
2011-11-04 02:00:00,10,2,4,11,2011,20.455,76.0,16.4,0.0,Friday,1,0,4
2011-11-04 03:00:00,8,3,4,11,2011,19.695,87.0,15.58,11.0014,Friday,1,0,4
2011-11-04 04:00:00,7,4,4,11,2011,19.695,87.0,15.58,6.0032,Friday,1,0,4
2011-11-04 05:00:00,23,5,4,11,2011,19.695,87.0,15.58,0.0,Friday,1,0,4
2011-11-04 06:00:00,66,6,4,11,2011,19.695,87.0,15.58,6.0032,Friday,1,0,4
2011-11-04 07:00:00,245,7,4,11,2011,20.455,86.0,16.4,15.0013,Friday,1,0,4
2011-11-04 08:00:00,395,8,4,11,2011,20.455,87.0,16.4,23.9994,Friday,1,0,4
2011-11-04 09:00:00,254,9,4,11,2011,21.21,71.0,17.22,31.0009,Friday,1,0,4
2011-11-04 10:00:00,134,10,4,11,2011,21.21,71.0,17.22,22.0028,Friday,1,0,4
2011-11-04 11:00:00,162,11,4,11,2011,21.97,67.0,18.04,30.0026,Friday,1,0,4
2011-11-04 12:00:00,197,12,4,11,2011,23.485,55.0,19.68,32.9975,Friday,1,0,4
2011-11-04 13:00:00,194,13,4,11,2011,21.97,51.0,18.04,27.9993,Friday,1,0,4
2011-11-04 14:00:00,201,14,4,11,2011,21.97,47.0,18.04,19.9995,Friday,1,0,4
2011-11-04 15:00:00,237,15,4,11,2011,22.725,44.0,18.86,26.0027,Friday,1,0,4
2011-11-04 16:00:00,290,16,4,11,2011,22.725,36.0,18.86,26.0027,Friday,1,0,4
2011-11-04 17:00:00,480,17,4,11,2011,21.21,38.0,17.22,23.9994,Friday,1,0,4
2011-11-04 18:00:00,374,18,4,11,2011,21.21,32.0,17.22,31.0009,Friday,1,0,4
2011-11-04 19:00:00,196,19,4,11,2011,20.455,37.0,16.4,23.9994,Friday,1,0,4
2011-11-04 20:00:00,186,20,4,11,2011,16.665,43.0,14.76,19.0012,Friday,1,0,4
2011-11-04 21:00:00,123,21,4,11,2011,15.91,46.0,13.94,16.9979,Friday,1,0,4
2011-11-04 22:00:00,115,22,4,11,2011,15.15,46.0,13.94,22.0028,Friday,1,0,4
2011-11-04 23:00:00,89,23,4,11,2011,15.15,49.0,13.12,22.0028,Friday,1,0,4
2011-11-05 00:00:00,52,0,5,11,2011,14.395,45.0,13.12,23.9994,Saturday,0,0,4
2011-11-05 01:00:00,62,1,5,11,2011,15.15,45.0,13.12,19.9995,Saturday,0,0,4
2011-11-05 02:00:00,31,2,5,11,2011,13.635,52.0,12.3,22.0028,Saturday,0,0,4
2011-11-05 03:00:00,8,3,5,11,2011,13.635,52.0,12.3,19.9995,Saturday,0,0,4
2011-11-05 04:00:00,8,4,5,11,2011,12.88,56.0,11.48,22.0028,Saturday,0,0,4
2011-11-05 05:00:00,2,5,5,11,2011,11.365,60.0,10.66,22.0028,Saturday,0,0,4
2011-11-05 06:00:00,23,6,5,11,2011,12.12,60.0,10.66,16.9979,Saturday,0,0,4
2011-11-05 07:00:00,34,7,5,11,2011,12.12,60.0,10.66,19.0012,Saturday,0,0,4
2011-11-05 08:00:00,84,8,5,11,2011,12.88,56.0,11.48,22.0028,Saturday,0,0,4
2011-11-05 09:00:00,141,9,5,11,2011,13.635,56.0,12.3,19.9995,Saturday,0,0,4
2011-11-05 10:00:00,227,10,5,11,2011,15.15,53.0,13.12,16.9979,Saturday,0,0,4
2011-11-05 11:00:00,238,11,5,11,2011,18.18,46.0,14.76,7.0015,Saturday,0,0,4
2011-11-05 12:00:00,372,12,5,11,2011,17.425,46.0,14.76,11.0014,Saturday,0,0,4
2011-11-05 13:00:00,355,13,5,11,2011,20.455,37.0,16.4,7.0015,Saturday,0,0,4
2011-11-05 14:00:00,386,14,5,11,2011,21.21,35.0,17.22,8.9981,Saturday,0,0,4
2011-11-05 15:00:00,343,15,5,11,2011,20.455,37.0,16.4,12.998,Saturday,0,0,4
2011-11-05 16:00:00,335,16,5,11,2011,20.455,40.0,16.4,15.0013,Saturday,0,0,4
2011-11-05 17:00:00,334,17,5,11,2011,19.695,40.0,15.58,11.0014,Saturday,0,0,4
2011-11-05 18:00:00,237,18,5,11,2011,18.18,50.0,14.76,6.0032,Saturday,0,0,4
2011-11-05 19:00:00,204,19,5,11,2011,18.18,53.0,13.94,0.0,Saturday,0,0,4
2011-11-05 20:00:00,165,20,5,11,2011,17.425,66.0,13.12,0.0,Saturday,0,0,4
2011-11-05 21:00:00,118,21,5,11,2011,17.425,66.0,13.12,0.0,Saturday,0,0,4
2011-11-05 22:00:00,82,22,5,11,2011,16.665,65.0,12.3,0.0,Saturday,0,0,4
2011-11-05 23:00:00,85,23,5,11,2011,15.91,70.0,11.48,0.0,Saturday,0,0,4
2011-11-06 00:00:00,75,0,6,11,2011,15.91,75.0,11.48,0.0,Sunday,0,0,4
2011-11-06 01:00:00,115,1,6,11,2011,15.15,81.0,10.66,0.0,Sunday,0,0,4
2011-11-06 02:00:00,29,2,6,11,2011,15.15,81.0,10.66,0.0,Sunday,0,0,4
2011-11-06 03:00:00,9,3,6,11,2011,14.395,87.0,9.84,0.0,Sunday,0,0,4
2011-11-06 04:00:00,6,4,6,11,2011,14.395,87.0,9.84,0.0,Sunday,0,0,4
2011-11-06 05:00:00,5,5,6,11,2011,12.12,87.0,9.84,8.9981,Sunday,0,0,4
2011-11-06 06:00:00,16,6,6,11,2011,14.395,81.0,10.66,6.0032,Sunday,0,0,4
2011-11-06 07:00:00,28,7,6,11,2011,13.635,87.0,10.66,7.0015,Sunday,0,0,4
2011-11-06 08:00:00,90,8,6,11,2011,15.15,87.0,11.48,6.0032,Sunday,0,0,4
2011-11-06 09:00:00,170,9,6,11,2011,15.91,75.0,12.3,6.0032,Sunday,0,0,4
2011-11-06 10:00:00,262,10,6,11,2011,18.18,66.0,14.76,6.0032,Sunday,0,0,4
2011-11-06 11:00:00,320,11,6,11,2011,21.21,58.0,17.22,6.0032,Sunday,0,0,4
2011-11-06 12:00:00,346,12,6,11,2011,21.97,54.0,18.04,0.0,Sunday,0,0,4
2011-11-06 13:00:00,314,13,6,11,2011,22.725,51.0,18.86,11.0014,Sunday,0,0,4
